month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,carbon_intensity,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
6,11,2,0,23.333336,2.0971468e-06,77.02069,1.6134217,0.20385969,0.41906494,0.0,432.86932,1.0,23.333334,23.333334,1,23.33,75.56,425.37,182.01,26.515144,21.25197,26.568893,67.16211,100.0,78.039566,208.40778,0.0,157.05943,107.80541,0.0,802.10974,0.45530877,0.03025,0.06605,0.03025,0.03025
6,12,2,0,23.333336,1.7598135e-06,76.853676,1.3997906,0.23292641,0.34643224,0.0,483.5661,0.0,23.333334,23.333334,1,24.47,71.31,463.43,195.09,24.985277,19.522152,25.069426,81.16241,87.78586,66.29368,114.50197,0.0,364.14062,102.72779,0.0,607.5118,0.46306032,0.03025,0.06605,0.03025,0.03025
6,13,2,0,23.333336,2.4561086e-06,76.6423,1.2446605,0.0,0.40109864,0.0,472.20483,1.0,23.333334,23.333334,1,25.58,68.38,447.65,187.83,25.851902,18.74945,26.60559,91.205864,100.0,47.483448,60.82251,0.0,574.6564,41.181076,0.0,379.56885,0.4527143,0.03025,0.03025,0.03025,0.03025
6,14,2,0,23.333338,3.6389047e-06,76.39194,1.0777177,0.0,0.5045821,0.0,470.18118,1.0,23.333334,23.333334,1,26.43,66.62,455.7,183.63,22.105474,18.458553,25.641106,79.91177,86.503815,48.139324,0.0,0.0,226.5176,0.0,0.0,590.13324,0.4635738,0.03025,0.03025,0.03025,0.03025
6,15,2,0,23.333338,4.7359877e-06,76.09837,0.8243294,0.0,0.5709429,0.0,458.65646,0.0,23.333334,23.333334,1,26.83,66.0,441.52,200.63,21.126804,19.358719,29.191431,90.353584,91.37271,68.86159,0.0,0.0,178.88477,0.0,0.0,574.98694,0.4695444,0.03025,0.03025,0.03025,0.03025
6,16,2,0,23.333344,1.0817955e-05,75.7759,0.9192468,0.46585295,0.79431295,0.0,326.85913,1.0,23.333334,23.333334,1,26.76,66.19,326.56,147.07,20.64399,19.537521,25.710962,91.81506,88.01321,72.471306,0.0,0.0,278.18793,0.0,0.0,237.84607,0.46882877,0.06605,0.03025,0.03025,0.06605
6,17,2,0,23.33334,6.643433e-06,75.41289,0.8033569,0.0,0.8173696,0.0,206.86539,1.0,23.333334,23.333334,1,26.3,68.25,221.3,95.56,21.568743,18.26727,25.840044,100.0,85.66028,87.64802,0.0,0.0,141.10199,0.0,0.0,257.9803,0.47275716,0.06605,0.03025,0.03025,0.06605
6,18,2,0,24.290665,-0.15378007,71.36988,0.75806886,0.0,0.070471264,0.0,109.67422,1.0,24.444445,24.444445,1,25.85,72.62,104.9,113.39,20.801079,19.104027,24.557205,100.0,73.830025,100.0,0.0,0.0,115.96357,0.0,0.0,117.26748,0.47323906,0.06605,0.03025,0.03025,0.06605
6,19,2,0,24.440128,-0.0043155667,70.89327,0.9368003,0.0,0.29203972,0.0,44.663177,1.0,24.444445,24.444445,1,24.97,77.38,61.32,42.12,19.199694,19.372705,25.09437,86.858864,86.52768,79.40309,0.0,52.68916,71.80017,0.0,370.82172,66.046425,0.48226416,0.03025,0.03025,0.03025,0.03025
6,20,2,0,24.444443,-2.1853182e-06,70.90451,0.9853156,0.0,0.21572213,0.0,-0.0,2.0,24.444445,24.444445,1,23.04,87.5,0.0,0.0,17.735878,20.26377,24.113312,100.0,64.29074,55.963707,0.0,108.599236,0.0,0.0,512.5571,0.0,0.5003376,0.03025,0.03025,0.03025,0.03025
6,21,2,0,24.444445,1.0187176e-06,70.92902,1.0720582,0.0,0.19700927,0.0,0.0,2.0,24.444445,24.444445,1,22.08,87.62,0.0,0.0,18.368767,25.003202,21.809202,91.423256,57.066875,100.0,0.0,112.58285,0.0,0.0,536.8099,0.0,0.50964254,0.03025,0.03025,0.03025,0.03025
6,22,2,0,24.444447,1.5634686e-06,70.92414,1.1908599,0.6987696,0.25224817,0.0,0.0,2.0,24.444445,24.444445,1,21.36,88.56,0.0,0.0,18.126768,26.892214,21.198046,90.12259,93.826775,74.884346,0.0,166.10123,0.0,0.0,678.8591,0.0,0.50308573,0.03025,0.03025,0.03025,0.03025
6,23,2,0,24.44445,5.5714045e-06,70.61831,0.9839953,0.89076555,1.025403,0.0,0.0,2.0,24.444445,24.444445,1,20.58,90.69,0.0,0.0,17.770475,25.138313,22.736822,77.715385,59.006527,84.72687,0.0,147.81535,0.0,0.0,619.89996,0.0,0.49714366,0.03025,0.03025,0.03025,0.03025
6,24,2,0,23.95702,0.012576251,71.71993,0.5275212,1.3658451,1.7877198,0.0,0.0,2.0,23.944445,23.944445,1,19.83,93.19,0.0,0.0,18.4611,25.733786,23.183495,99.393745,71.09678,100.0,0.0,266.60086,0.0,0.0,644.41406,0.0,0.49434522,0.03025,0.03025,0.03025,0.03025
6,1,3,0,23.889217,0.00032914363,72.060844,0.42307898,0.0,0.17656533,0.0,0.0,2.0,23.88889,23.88889,1,19.19,95.25,0.0,0.0,20.192036,27.86287,21.871456,84.963326,52.690098,100.0,64.14537,418.31686,0.0,331.71997,459.89725,0.0,0.4789742,0.03025,0.03025,0.03025,0.03025
6,2,3,0,23.600504,-0.28838462,73.35408,0.4200266,0.0,0.0,0.0,0.0,2.0,23.88889,23.88889,1,18.72,96.25,0.0,0.0,20.913177,27.70957,19.06016,100.0,86.07052,76.34065,97.95989,219.17566,0.0,416.05692,604.30884,0.0,0.4688475,0.03025,0.03025,0.03025,0.03025
6,3,3,0,23.274609,-0.61427957,74.87181,0.41765398,0.0,0.0,0.0,0.0,2.0,23.88889,23.88889,1,18.45,96.38,0.0,0.0,24.114597,28.559267,21.002155,76.929924,76.034454,64.59529,150.44382,316.2631,0.0,648.4305,552.57477,0.0,0.44310847,0.03025,0.03025,0.03025,0.03025
6,4,3,0,23.186306,-1.2025838,75.27772,0.4205901,0.6951399,0.0,0.0,0.0,2.0,24.38889,24.38889,1,18.3,96.25,0.0,0.0,26.023714,28.834887,19.26958,64.94632,67.67178,100.0,234.95996,301.35727,0.0,662.9053,316.58148,0.0,0.43657884,0.03025,0.03025,0.06605,0.03025
6,5,3,0,22.633797,-1.810648,77.8482,0.4396791,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,18.24,95.81,0.0,0.0,26.435862,27.095081,21.626413,77.3726,94.03164,100.0,219.85518,199.39441,0.0,555.3321,260.0646,0.0,0.4352812,0.03025,0.03025,0.06605,0.03025
6,6,3,0,22.48024,-1.4642042,78.56787,0.5091095,0.0,0.0,0.0,0.0,2.0,23.944445,23.944445,1,18.16,96.0,0.0,0.0,27.842081,27.15797,19.565607,56.030148,59.275585,94.89103,265.83893,123.55582,0.0,508.29437,170.54529,0.0,0.45700887,0.03025,0.03025,0.06605,0.03025
6,7,3,0,22.761711,-1.4049559,77.30567,0.5463262,0.0,0.0,0.0,32.467655,2.0,24.166666,24.166666,1,19.53,92.69,63.83,287.88,26.645485,24.102024,20.526522,55.80622,100.0,100.0,372.97986,74.82843,66.74297,291.90598,88.65254,61.51886,0.49452928,0.03025,0.03025,0.03025,0.03025
6,8,3,0,23.107212,-1.3372328,75.79898,0.84543467,0.0,0.0,0.0,128.31343,2.0,24.444445,24.444445,1,21.28,87.88,105.22,490.84,26.581623,23.859812,21.326147,70.79262,62.787884,100.0,216.3616,0.0,80.83597,515.7017,0.0,214.23415,0.4944391,0.03025,0.03025,0.03025,0.03025
6,9,3,0,23.510004,-0.6011061,74.07449,1.2631055,0.0,0.0,0.0,284.48843,2.0,24.11111,24.11111,1,24.02,77.88,134.06,576.74,27.587437,22.473553,21.86955,70.12897,66.35977,58.9256,225.92233,0.0,111.83862,614.06036,0.0,140.23611,0.47131962,0.03025,0.03025,0.03025,0.03025
6,10,3,0,23.8294,-0.059490427,72.75147,1.4482203,0.0,0.0049826847,0.0,413.4972,2.0,23.88889,23.88889,1,25.71,72.25,204.1,562.27,27.28754,23.580542,22.945002,56.620453,100.0,100.0,352.93524,0.0,216.9128,300.95004,0.0,145.5801,0.47890112,0.03025,0.06605,0.03025,0.03025
6,11,3,0,23.888231,-0.0006579762,72.48664,1.4671266,0.0,0.2156002,0.0,535.3922,2.0,23.88889,23.88889,1,26.51,69.81,208.7,659.06,27.95526,23.118599,22.925055,82.03747,100.0,100.0,204.59222,0.0,55.952324,232.51993,0.0,35.24502,0.4754316,0.03025,0.06605,0.03025,0.03025
6,12,3,0,23.88889,9.595594e-07,72.36045,1.423979,0.0,0.4510756,0.0,563.4972,2.0,23.88889,23.88889,1,26.88,68.88,309.69,507.82,25.549463,21.438408,25.27831,78.59632,89.59609,97.028366,133.63339,0.0,127.26756,122.61055,0.0,34.495808,0.47029617,0.03025,0.06605,0.03025,0.03025
6,13,3,0,23.888893,4.0807095e-06,72.185135,1.2446605,0.0,0.60911626,0.0,555.21704,2.0,23.88889,23.88889,1,27.26,68.25,419.48,354.38,24.804157,22.13518,25.26694,93.761696,100.0,94.015236,58.630352,0.0,95.5749,70.53839,0.0,44.48566,0.47118518,0.03025,0.03025,0.03025,0.03025
6,14,3,0,23.888897,8.071315e-06,71.979004,1.0777177,0.0,0.7420455,0.0,527.19855,2.0,23.88889,23.88889,1,27.4,67.94,232.93,486.74,23.666584,20.84526,22.04488,99.47356,100.0,77.41636,0.0,0.0,53.067745,0.0,0.0,39.7567,0.4753124,0.03025,0.03025,0.03025,0.03025
6,15,3,0,23.8889,1.1579406e-05,71.70685,0.9918855,0.4634263,1.0206538,0.0,563.0854,2.0,23.88889,23.88889,1,27.55,68.06,266.77,539.52,24.156904,22.268398,22.604893,86.28565,86.592255,62.45762,0.0,0.0,64.91679,0.0,0.0,23.273119,0.47744054,0.03025,0.03025,0.03025,0.03025
6,16,3,0,23.410532,0.021642324,73.210884,1.093805,0.0,1.703033,0.0,373.41653,2.0,23.38889,23.38889,1,27.63,68.56,297.46,254.66,23.247938,19.842937,23.64742,100.0,100.0,100.0,0.0,0.0,39.28258,0.0,0.0,18.761429,0.4795814,0.06605,0.03025,0.03025,0.06605
6,17,3,0,23.334715,0.0013813574,72.89235,0.98616934,0.46342307,2.016606,0.0,271.44708,2.0,23.333334,23.333334,1,27.22,73.25,217.46,230.98,22.330435,20.846867,24.416784,100.0,100.0,85.05085,0.0,0.0,34.667576,0.0,0.0,28.7171,0.48127407,0.06605,0.03025,0.03025,0.06605
6,18,3,0,24.388945,-0.05550004,68.520065,0.9604254,0.0,0.8017188,0.0,146.50667,2.0,24.444445,24.444445,1,26.48,75.44,146.02,132.59,22.365324,19.67974,24.175577,100.0,100.0,80.50661,0.0,0.0,37.038567,0.0,0.0,33.453907,0.48011792,0.06605,0.03025,0.03025,0.06605
6,19,3,0,24.444351,-9.249356e-05,68.20797,0.9855034,0.2317132,0.6156129,0.0,48.48943,2.0,24.444445,24.444445,1,25.08,86.62,61.24,81.07,21.91018,20.258287,23.606558,93.775246,100.0,100.0,0.0,82.41517,14.217066,0.0,90.51512,15.4596815,0.4795978,0.03025,0.03025,0.03025,0.03025
6,20,3,0,23.343315,0.009982107,72.4222,0.73058504,0.0,1.2535137,0.0,-0.0,2.0,23.333334,23.333334,1,23.69,88.44,0.0,0.0,20.364897,20.789286,23.315075,100.0,100.0,100.0,0.0,90.98059,0.0,0.0,123.43636,0.0,0.48211902,0.03025,0.03025,0.03025,0.03025
6,21,3,0,23.16801,0.00134477,72.800964,0.45224673,0.0,1.2690347,0.0,0.0,2.0,23.166666,23.166666,1,23.16,89.12,0.0,0.0,21.719627,22.592144,21.563732,91.736046,99.37599,94.16027,0.0,131.93665,0.0,0.0,106.64819,0.0,0.48091182,0.03025,0.03025,0.03025,0.03025
6,22,3,0,23.111528,0.00041678123,72.80887,0.4438856,0.23171303,0.9970563,0.0,0.0,2.0,23.11111,23.11111,1,22.66,91.12,0.0,0.0,21.513779,22.737505,21.686937,83.03207,100.0,84.94819,0.0,221.53998,0.0,0.0,99.73246,0.0,0.47827756,0.03025,0.03025,0.03025,0.03025
6,23,3,0,23.887253,-0.16830237,69.68237,0.43687454,0.23171255,0.0,0.0,0.0,2.0,24.055555,24.055555,1,22.08,94.06,0.0,0.0,20.94985,24.090977,22.379635,88.10045,85.876305,82.88633,0.0,35.05753,0.0,0.0,31.121819,0.0,0.47562397,0.03025,0.03025,0.03025,0.03025
6,24,3,0,23.847666,-0.59677887,69.96386,0.42771742,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,21.47,96.88,0.0,0.0,20.518776,23.068468,20.139315,100.0,63.00859,87.6729,0.0,106.628105,0.0,0.0,64.90822,0.0,0.4640371,0.03025,0.03025,0.03025,0.03025
6,1,4,0,23.802101,-0.64234275,70.43007,0.4220805,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.92,99.5,0.0,0.0,21.01597,24.787373,18.454214,82.11539,62.81251,92.98003,57.050835,84.48145,0.0,84.60991,33.981472,0.0,0.44177362,0.03025,0.03025,0.03025,0.03025
6,2,4,0,23.698809,-0.74563503,71.13498,0.41900185,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.68,99.69,0.0,0.0,21.155832,24.622732,19.715105,100.0,90.74818,100.0,112.200806,48.5878,0.0,163.57018,37.579716,0.0,0.43493414,0.03025,0.03025,0.03025,0.03025
6,3,4,0,23.614538,-0.8299063,71.576515,0.41660294,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.82,98.62,0.0,0.0,21.382435,23.271883,20.515554,87.25209,70.12218,70.009964,209.86705,42.31756,0.0,151.35854,36.597153,0.0,0.4290794,0.03025,0.03025,0.03025,0.03025
6,4,4,0,23.512312,-0.93213314,72.093666,0.41882977,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.79,98.06,0.0,0.0,23.6082,23.581964,21.644693,100.0,100.0,75.295135,205.10515,31.342243,0.0,145.36702,26.921873,0.0,0.39977527,0.03025,0.03025,0.06605,0.03025
6,5,4,0,23.228504,-1.2159408,73.685745,0.43516034,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.62,98.12,0.0,0.0,24.048632,23.056234,20.797918,82.31928,91.39745,90.38858,46.555305,29.599947,0.0,27.516428,34.248314,0.0,0.41850835,0.03025,0.03025,0.06605,0.03025
6,6,4,0,23.17651,-1.2679352,74.26561,0.4998095,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.55,97.62,0.0,0.0,24.194468,21.197926,21.141058,94.00209,80.42655,78.35577,76.980865,33.698406,0.0,56.04173,24.197817,0.0,0.45772928,0.03025,0.03025,0.06605,0.03025
6,7,4,0,23.248083,-1.1963605,74.04971,0.52956533,0.0,0.0,0.0,28.843544,2.0,24.444445,24.444445,1,21.08,97.56,63.8,79.33,23.502554,21.056942,18.849815,79.32851,72.72169,79.14304,83.54068,13.402994,61.16365,34.375813,19.997643,55.974445,0.48130792,0.03025,0.03025,0.03025,0.03025
6,8,4,0,23.342815,-0.6016281,73.784706,0.62261087,0.0,0.0,0.0,99.51636,2.0,23.944445,23.944445,1,21.56,95.94,116.56,164.82,24.086256,20.88369,20.892464,77.630424,100.0,92.411385,59.220253,0.0,122.37286,27.986992,0.0,39.66723,0.49821162,0.03025,0.03025,0.03025,0.03025
6,9,4,0,23.850103,-0.038785964,71.671875,1.0114818,0.4364727,0.23816253,0.0,181.04857,2.0,23.88889,23.88889,1,22.07,95.19,180.28,148.73,23.100077,20.585756,20.92863,91.45664,100.0,72.78423,62.780605,0.0,211.15167,43.47019,0.0,67.642876,0.49350348,0.03025,0.03025,0.03025,0.03025
6,10,4,0,23.884333,-0.004556989,71.678604,1.3666495,0.0,0.034651205,0.0,216.19658,2.0,23.88889,23.88889,1,22.92,93.94,207.36,125.66,22.500586,22.119522,21.89345,100.0,95.8114,86.3728,40.025723,0.0,280.9198,26.783184,0.0,107.18657,0.47987425,0.03025,0.06605,0.03025,0.03025
6,11,4,0,23.888815,-7.39584e-05,71.49141,1.200786,0.7988523,0.8186391,0.0,47.43199,1.0,23.88889,23.88889,1,23.61,91.5,47.59,26.96,23.81016,20.124033,24.363607,86.04219,76.98349,57.158047,37.41575,0.0,391.42484,25.791124,0.0,130.11523,0.47079152,0.03025,0.06605,0.03025,0.03025
6,12,4,0,23.888891,2.91658e-06,71.42214,1.1668177,0.0,0.1613099,0.0,106.95998,1.0,23.88889,23.88889,1,23.9,89.38,96.04,52.18,22.790506,20.534502,25.428137,100.0,75.32491,86.731384,22.434486,0.0,498.34418,27.833942,0.0,261.64392,0.466582,0.03025,0.06605,0.03025,0.03025
6,13,4,0,23.888891,1.5314035e-06,71.51434,1.1637992,0.23051465,0.079415314,0.0,77.52721,1.0,23.88889,23.88889,1,23.95,87.88,70.24,36.91,22.310823,18.896381,24.300098,100.0,69.003044,47.96245,12.054599,0.0,281.41992,21.505354,0.0,175.17957,0.46161386,0.03025,0.03025,0.03025,0.03025
6,14,4,0,23.888897,8.997749e-06,71.6219,8.397739,0.05304837,0.8185523,0.0,60.68236,2.0,23.88889,23.88889,1,23.91,86.94,52.24,33.41,20.901583,21.708378,24.700478,100.0,100.0,72.58695,0.0,0.0,272.9628,0.0,0.0,315.78543,0.46328464,0.03025,0.03025,0.03025,0.03025
6,15,4,0,23.354822,0.02148908,73.77657,1.109317,0.121969976,0.6556685,0.0,64.90592,2.0,23.333334,23.333334,1,23.57,88.06,56.72,36.56,22.182264,19.369577,27.135452,100.0,76.62505,56.160145,0.0,0.0,231.42212,0.0,0.0,257.02148,0.4597009,0.03025,0.03025,0.03025,0.03025
6,16,4,0,23.33375,0.0004156029,73.760635,1.0532166,0.36825392,0.5336301,0.0,36.904087,2.0,23.333334,23.333334,1,23.15,90.44,35.63,23.81,21.482038,19.377693,26.389427,100.0,100.0,80.4364,0.0,0.0,188.26143,0.0,0.0,179.93065,0.4705543,0.06605,0.03025,0.03025,0.06605
6,17,4,0,23.609806,-0.0013058615,72.645805,0.9620526,0.8144944,0.28005508,0.0,35.972157,2.0,23.61111,23.61111,1,22.82,92.94,36.52,27.57,20.34993,19.698002,23.566986,88.231895,100.0,86.93366,0.0,0.0,270.56873,0.0,0.0,175.64754,0.4634172,0.06605,0.03025,0.03025,0.06605
6,18,4,0,23.83888,-0.050007623,71.99183,0.94597626,0.08426296,0.045150276,0.0,24.594902,2.0,23.88889,23.88889,1,22.47,95.19,27.32,28.43,20.93882,21.004232,22.693546,100.0,78.88456,69.89937,0.0,0.0,94.80483,0.0,0.0,139.28851,0.4543644,0.06605,0.03025,0.03025,0.06605
6,19,4,0,23.354256,0.020922307,74.37151,0.97793716,0.9969283,0.49348292,0.0,5.6214285,2.0,23.333334,23.333334,1,22.08,96.88,10.72,24.6,20.652958,19.314949,23.947554,100.0,100.0,84.042244,0.0,38.85319,63.518906,0.0,49.54805,40.624203,0.4529594,0.03025,0.03025,0.03025,0.03025
6,20,4,0,23.333668,0.00033429565,74.42381,0.98111206,0.30927292,0.3576121,0.0,-0.0,2.0,23.333334,23.333334,1,21.57,97.75,0.0,0.0,20.061884,20.220547,20.78386,100.0,88.307045,100.0,0.0,105.18472,0.0,0.0,70.401405,0.0,0.4629831,0.03025,0.03025,0.03025,0.03025
6,21,4,0,23.333345,1.2986116e-05,74.40739,1.0705605,0.08516356,0.3300845,0.0,0.0,2.0,23.333334,23.333334,1,21.27,97.62,0.0,0.0,21.032871,21.01421,20.847244,83.342926,66.416115,76.25875,0.0,169.61807,0.0,0.0,97.915665,0.0,0.4741712,0.03025,0.03025,0.03025,0.03025
6,22,4,0,23.33334,6.5065974e-06,74.39453,1.190019,0.0,0.31889167,0.0,0.0,2.0,23.333334,23.333334,1,20.94,97.94,0.0,0.0,20.42113,22.068754,21.526619,79.32457,65.952675,100.0,0.0,308.10474,0.0,0.0,138.14798,0.0,0.46158603,0.03025,0.03025,0.03025,0.03025
6,23,4,0,23.454712,-0.10084366,73.96513,0.4359811,0.0,0.0,0.0,0.0,2.0,23.555555,23.555555,1,20.75,98.12,0.0,0.0,19.764496,23.759777,23.261398,82.02832,81.708534,61.0787,0.0,391.22418,0.0,0.0,128.12886,0.0,0.4438333,0.03025,0.03025,0.03025,0.03025
6,24,4,0,23.287943,-1.1565022,74.926414,0.42674518,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.35,98.62,0.0,0.0,19.899582,23.69199,23.19804,100.0,80.55195,100.0,0.0,391.69968,0.0,0.0,197.48723,0.0,0.4482662,0.03025,0.03025,0.03025,0.03025
6,1,5,0,23.13338,-1.3110644,75.85769,0.4220805,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.32,98.19,0.0,0.0,19.596998,25.81231,22.929577,100.0,60.692936,73.27297,45.847805,408.6284,0.0,51.910538,317.86572,0.0,0.45862535,0.03025,0.03025,0.03025,0.03025
6,2,5,0,23.010971,-1.4334729,76.59131,0.41900185,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.28,98.25,0.0,0.0,21.38914,27.052645,19.343681,77.89373,52.477303,100.0,93.71303,297.82877,0.0,66.35028,215.40656,0.0,0.44489637,0.03025,0.03025,0.03025,0.03025
6,3,5,0,22.898003,-1.546441,77.30428,0.41660294,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.19,98.19,0.0,0.0,20.707447,27.515928,19.237274,74.51467,89.04388,75.735245,209.29665,311.51892,0.0,84.850235,268.10257,0.0,0.44902742,0.03025,0.03025,0.03025,0.03025
6,4,5,0,22.802532,-1.6419125,77.95855,0.41882977,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.3,97.88,0.0,0.0,22.845264,24.71351,20.232529,76.590355,63.48841,94.141914,234.69348,220.71246,0.0,149.75424,145.6909,0.0,0.47661504,0.03025,0.03025,0.06605,0.03025
6,5,5,0,22.600115,-1.8443294,79.1911,0.43516034,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.33,97.62,0.0,0.0,23.537268,25.032955,21.06162,95.728035,57.661823,100.0,380.31226,155.65353,0.0,130.14406,114.55963,0.0,0.49869457,0.03025,0.03025,0.06605,0.03025
6,6,5,0,22.560915,-1.8835293,79.65186,0.5277521,0.0,0.0,0.0,0.0,2.0,24.444445,24.444445,1,20.3,97.31,0.0,0.0,24.50606,24.455563,20.238707,78.267944,84.68221,72.38448,381.12405,122.6838,0.0,232.73128,85.810104,0.0,0.5146524,0.03025,0.03025,0.06605,0.03025
6,7,5,0,24.165144,-0.2793011,72.530136,0.7979006,1.0526448,0.16740032,0.0,24.442852,2.0,24.444445,24.444445,1,20.55,96.75,51.25,48.64,25.720297,24.000362,21.554485,69.037094,75.68086,62.34497,320.5378,70.798004,47.65849,271.7639,73.285545,265.53323,0.5222526,0.03025,0.03025,0.03025,0.03025
