month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,carbon_intensity,electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
6,20,4,0,25.018461,-2.2037616,73.17994,0.55018604,0.0,0.0,0.0,-0.0,2.0,27.222221,27.222221,1,21.57,97.75,0.0,0.0,20.061884,20.220547,20.78386,100.0,88.307045,100.0,0.0,105.18472,0.0,0.0,70.401405,0.0,0.4629831,0.03025,0.03025,0.03025,0.03025
6,21,4,0,24.82517,-1.0637193,74.36732,0.53886193,0.0,0.0,0.0,0.0,2.0,25.88889,25.88889,1,21.27,97.62,0.0,0.0,21.032871,21.01421,20.847244,83.342926,66.416115,76.25875,0.0,169.61807,0.0,0.0,97.915665,0.0,0.4741712,0.03025,0.03025,0.03025,0.03025
6,22,4,0,24.640768,-0.91478753,75.483376,0.54907274,0.0,0.0,0.0,0.0,2.0,25.555555,25.555555,1,20.94,97.94,0.0,0.0,20.42113,22.068754,21.526619,79.32457,65.952675,100.0,0.0,308.10474,0.0,0.0,138.14798,0.0,0.46158603,0.03025,0.03025,0.03025,0.03025
6,23,4,0,24.377268,-1.1782886,76.655014,0.40697503,0.22082558,0.0,0.0,0.0,1.0,25.555555,25.555555,1,20.75,98.12,0.0,0.0,19.764496,23.759777,23.261398,82.02832,81.708534,61.0787,0.0,391.22418,0.0,0.0,128.12886,0.0,0.4438333,0.03025,0.03025,0.03025,0.03025
6,24,4,0,24.043991,-0.9004543,78.28138,0.33383578,0.0,0.0,0.0,0.0,1.0,24.944445,24.944445,1,20.35,98.62,0.0,0.0,19.899582,23.69199,23.19804,100.0,80.55195,100.0,0.0,391.69968,0.0,0.0,197.48723,0.0,0.4482662,0.03025,0.03025,0.03025,0.03025
6,1,5,0,23.345356,0.0120235225,81.29952,0.33239603,0.0,0.44422102,0.0,0.0,1.0,23.333334,23.333334,1,20.32,98.19,0.0,0.0,19.596998,25.81231,22.929577,100.0,60.692936,73.27297,45.847805,408.6284,0.0,51.910538,317.86572,0.0,0.45862535,0.03025,0.03025,0.03025,0.03025
6,2,5,0,23.33369,0.00035722545,81.06717,0.33095628,0.0,0.5080405,0.0,0.0,1.0,23.333334,23.333334,1,20.28,98.25,0.0,0.0,21.38914,27.052645,19.343681,77.89373,52.477303,100.0,93.71303,297.82877,0.0,66.35028,215.40656,0.0,0.44489637,0.03025,0.03025,0.03025,0.03025
6,3,5,0,23.333338,4.8127094e-06,80.80026,0.32951653,0.0,0.30839926,0.0,0.0,1.0,23.333334,23.333334,1,20.19,98.19,0.0,0.0,20.707447,27.515928,19.237274,74.51467,89.04388,75.735245,209.29665,311.51892,0.0,84.850235,268.10257,0.0,0.44902742,0.03025,0.03025,0.03025,0.03025
6,4,5,0,23.333336,2.1951298e-06,80.649216,0.33292907,0.0,0.13156116,0.0,0.0,1.0,23.333334,23.333334,1,20.3,97.88,0.0,0.0,22.845264,24.71351,20.232529,76.590355,63.48841,94.141914,234.69348,220.71246,0.0,149.75424,145.6909,0.0,0.47661504,0.03025,0.03025,0.06605,0.03025
6,5,5,0,23.333334,2.386209e-07,80.663666,0.3508985,0.0,0.01316309,0.0,0.0,2.0,23.333334,23.333334,1,20.33,97.62,0.0,0.0,23.537268,25.032955,21.06162,95.728035,57.661823,100.0,380.31226,155.65353,0.0,130.14406,114.55963,0.0,0.49869457,0.03025,0.03025,0.06605,0.03025
6,6,5,0,23.159063,-0.17427093,81.648766,0.3806643,0.0,0.0,0.0,0.0,2.0,23.333334,23.333334,1,20.3,97.31,0.0,0.0,24.50606,24.455563,20.238707,78.267944,84.68221,72.38448,381.12405,122.6838,0.0,232.73128,85.810104,0.0,0.5146524,0.03025,0.03025,0.06605,0.03025
6,7,5,0,23.321707,-0.011625664,80.46967,0.47054216,0.9891291,1.0532179,0.0,24.442852,2.0,23.333334,23.333334,1,20.55,96.75,51.25,48.64,25.720297,24.000362,21.554485,69.037094,75.68086,62.34497,320.5378,70.798004,47.65849,271.7639,73.285545,265.53323,0.5222526,0.03025,0.03025,0.03025,0.03025
